15510881,91612
15510893,5380
15510917,2199
15510924,116908
15510926,11926
15510927,582
15510934,105672
15510941,1414
15510951,57611
15510961,17389
15510964,6509
15510999,108893
15511003,22437
15511023,78110
15511026,69993
15511029,69993
15511031,100020
15511049,105672
15511055,65548
15511067,17300
15511078,85950
15511080,123632
15511099,10468
15511122,100020
15511124,107744
15511125,10192
15511127,104790
15511135,124259
15511139,33732
15511152,9406
15511179,115145
15511210,104790
15511214,128397
15511217,78845
15511223,10192
15511232,95265
15511236,2029
15511237,582
15511241,106224
15511246,8047
15511249,106224
15511260,108493
15511274,8047
15511281,128397
15511313,8123
15511314,8123
15511316,8047
15511335,95265
15511347,116614
15511362,104790
15511383,69083
15511416,93966
15511419,116472
15511430,12943
15511446,102845
15511447,10192
15511459,115145
15511477,131320
15511480,91612
15511508,116614
15511509,21000
15511513,106431
15511514,8355
15511516,126603
15511530,10192
15500506,504
15500515,12579
15500538,194
15500541,55859
15500542,29407
15500549,138772
15500551,29544
15500554,30433
15500563,79125
15500598,92713
15500608,12579
15500609,45916
15500626,194
15500641,138772
15500646,29407
15500657,2833
15500658,194
15500669,9034
15500676,13855
15500680,77090
15500681,21679
15500682,38206
15500685,18895
15500697,88839
15500706,107744
15500714,16511
15500721,29407
15500736,49775
15500747,105929
15500752,13302
15500753,80111
15500755,29407
15500773,110426
15500781,134967
15500816,29407
15500827,12048
15500830,118068
15500831,120504
15500834,19679
15500838,115845
15500857,49775
15500858,30433
15500863,97160
15500869,29407
15500871,75386
15500900,7453
15500910,15168
15500933,15168
15500943,110426
15500950,134830
15500963,139010
15500964,104223
15500966,88839
15500980,67606
15500983,17516
15500991,67982
15500997,17516
15501013,139010
15501015,7432
15501030,38206
15501043,69178
15501068,138772
15501098,73070
15501107,138772
15501109,101258
15501112,110426
15501127,14343
15501134,39430
15501150,69178
15501159,29407
15501160,109937
15501161,33624
15501171,108495
15501172,107744
15501190,6509
15501194,2577
15501198,15168
15501212,19068
15501214,97149
15501215,74291
15501227,3879
15501228,19679
15501234,95033
15501235,3978
15501237,69178
15501249,132528
15501250,33006
15501258,19068
15501264,107744
15501276,126483
15501311,138772
15501317,32967
15501327,51428
15501334,84131
15501338,97160
15501373,46642
15501374,69178
15501380,108495
15501398,118068
15501403,69178
15501417,84131
15501436,16642
15501441,19068
15501444,33006
15501462,6309
15501472,12597
15501474,22724
15501482,13744
15501486,97160
15501487,5987
15501503,46942
15501520,69178
15501529,118068
15501561,102302
15501576,95705
15501584,110426
15501585,82219
15501590,69178
15501597,104891
15501613,7734
15501614,97149
15501623,1441
15501639,3312
15501647,76674
15501651,57477
15501658,91299
15501660,12579
15501667,63309
15501671,18706
15501683,97160
15501697,8152
15501712,80662
15501724,40521
15501756,41747
15501769,61505
15501782,126483
15501811,3340
15501814,124038
15501815,12937
15501822,22509
15501873,119895
15501874,2982
15501887,110426
15501896,22927
15501901,12579
15501912,39715
15501918,40521
15501946,107744
15501956,61109
15501995,52249
15501996,127495
15501998,32632
15502010,117700
15502017,3312
15502018,18771
15502034,106302
15502037,1278
15502043,110426
15502055,63264
15502069,29407
15502076,110426
15502088,22364
15502092,23528
15502107,110426
15502108,19750
15502122,9034
15502136,29407
15502148,48782
15502174,90741
15502177,9475
15502201,39430
15502210,29407
15502214,69178
15502223,82526
15502230,107744
15502238,26833
15502265,118447
15502276,1348
15502286,68571
15502304,65542
15502308,62623
15502311,85950
15502335,131433
15515453,48003
15515465,510
15515466,88896
15515470,57611
15515473,893
15515478,118592
15515480,893
15515483,82294
15515512,21062
15515513,44523
15515522,134861
15515523,29407
15515525,53114
15515526,893
15515531,88896
15515532,21062
15515551,126483
15515554,134861
15515586,88896
15515587,24108
15515589,129089
15515608,18627
15515622,97485
15515630,119114
15515631,97485
15515636,88896
15515650,74384
15515661,23354
15515681,88896
15515682,135458
15515714,82294
15515716,134861
15515736,17469
15515751,13302
15515752,13302
15515756,13302
15515760,13302
15515769,29407
15515804,61974
15515805,22656
15515817,106224
15515819,13302
15515828,57695
15515830,13302
15515851,13302
15515853,134633
15515857,23354
15515858,133309
15515869,95696
15515894,95696
15515898,106224
15515912,13302
15515921,11432
15515939,13302
15515940,41596
15515946,23354
15515950,116639
15515959,13302
15515980,116639
15515984,14065
15515995,89766
15515998,6309
15516007,22656
15516015,11432
15516017,86989
15516038,21062
15516043,14065
15516051,89766
15516082,73070
15516085,7231
15516092,68304
15516111,89766
15516131,14065
15516135,80901
15516147,14065
15516178,15639
15516183,2548
15516200,6309
15516206,10320
15516227,13302
15516237,89941
15516243,80911
15516248,103264
15516257,13302
15516286,88656
15516291,119114
15516295,15526
15516297,67381
15516303,15541
15516304,119114
15516306,119114
15516308,1583
15516318,1583
15516322,103264
15516324,34707
15516344,62076
15516351,119114
15516371,14065
15516378,119114
15516383,1583
15516389,29407
15516391,476
15516415,22656
15516437,14065
15516441,80901
15516446,29407
15516455,102133
15516464,104891
15516473,83809
15516488,29407
15516501,6962
15516514,29407
15516521,105929
15516548,54506
15516554,112968
15516570,29407
15516575,109774
15516585,29407
15516590,54506
15516593,14065
15516594,31161
15516615,68304
15516626,6962
15516655,41071
15516665,893
15516675,15472
15516684,34855
15516715,119114
15516720,31615
15516735,1583
15516746,112968
15516750,6111
15516752,11432
15516755,89766
15516775,81424
15516787,69178
15516794,64312
15516798,13302
15516806,54017
15516820,81424
15516836,23354
15516885,80901
15516891,1583
15516894,64174
15516898,64174
15516905,1583
15516908,2988
15516911,64174
15516917,1583
15516935,97485
15516938,61974
15516960,61974
15516966,1583
15516969,100110
15516976,61974
15516980,1583
15516992,67392
15502356,12579
15502378,26428
15502400,68571
15502406,5620
15502408,63264
15502419,57611
15502421,11343
15502425,122683
15502454,12579
15502455,107744
15502459,5620
15502462,18771
15502471,85950
15502472,26980
15502473,36565
15502481,112968
15502492,85785
15502519,10897
15502524,3696
15502525,46642
15502534,2548
15502539,36565
15502559,63264
15502575,57611
15502587,131892
15502597,77912
15502599,113213
15502603,73901
15502604,5987
15502634,138772
15502648,2548
15502659,104200
15502665,58082
15502669,29005
15502671,2291
15502673,36565
15502707,22656
15502708,36565
15502711,107744
15502733,119895
15502736,3603
15502747,73137
15502754,29407
15502757,50776
15502774,85385
15502781,139746
15502807,19068
15502815,115845
15502826,19068
15502835,119527
15502839,18706
15502840,21908
15502842,78093
15502846,46642
15502851,8351
15502860,2291
15502861,16363
15502875,19068
15502879,107744
15502900,5620
15502912,19068
15502918,16853
15502920,1968
15502933,127550
15502941,10897
15502959,21925
15502961,69178
15502975,45531
15502983,40307
15502992,5987
15503007,20335
15503013,107744
15503024,17034
15503030,19068
15503054,115845
15503056,22656
15503064,13956
15503071,127891
15503075,139010
15503083,36565
15503084,30433
15503096,69178
15503112,115145
15503123,46642
15503133,9453
15503139,115145
15503153,68969
15503154,36305
15503155,13687
15503163,14253
15503175,46642
15503203,10192
15503226,18852
15503234,23786
15503242,36305
15503255,69178
15503276,69178
15503279,22656
15503282,5620
15503296,82208
15503297,120753
15503300,18771
15503315,5620
15503326,22437
15503334,13956
15503340,135786
15503354,5620
15503361,10245
15503386,119527
15503390,88230
15503428,119527
15503465,118068
15503478,128421
15503499,18771
15503539,82208
15503558,43012
15503567,30946
15503580,124593
15503591,19410
15503605,36565
15503645,431
15503647,36305
15503654,141304
15503658,36565
15503668,5620
15503685,5620
15503688,419
15503694,141172
15503697,2044
15503707,2044
15503726,5987
15503788,9555
15503792,77617
15503796,77567
15503816,21925
15503830,25844
15503833,13302
15503865,14253
15503871,119527
15503875,25507
15503892,119527
15503901,419
15503904,7116
15503914,5987
15503916,17034
15503918,139010
15503919,18771
15503934,22656
15503936,26980
15503937,5620
15503946,48082
15503947,10659
15503949,119527
15503955,20335
15503958,19679
15503962,104109
15503968,119527
15503981,17034
15503983,1339
15503991,13302
15504000,58843
15504003,34903
15504018,67381
15504036,76337
15504056,6309
15504060,22656
15504071,98970
15504080,9034
15504089,5620
15504093,36565
15504125,76337
15504136,136829
15504142,9432
15504153,4279
15504162,65886
15504183,121016
15504203,118096
15517377,131929
15517388,1583
15517409,1583
15517419,9833
15517421,3225
15517432,1583
15517446,9833
15517454,89766
15517459,109102
15517487,14343
15517491,4727
15517521,1583
15517530,104790
15517546,104790
15517556,15371
15517559,46690
15517576,1583
15517599,15371
15517601,1968
15517606,46690
15517642,60761
15517644,1583
15517646,1968
15517690,1968
15517716,22656
15517719,128347
15517722,1583
15517729,46690
15517733,43796
15517734,105019
15517743,46690
15517744,43796
15517765,30225
15517769,125085
15517775,54606
15517783,46690
15517801,30225
15517853,64174
15517896,64174
15517899,121993
15517915,19594
15517998,73070
15518008,109687
15518010,115145
15518042,19594
15518043,53069
15518053,109687
15518054,53069
15518068,53069
15518079,17034
15518090,109687
15518119,105019
15518123,127863
15518137,1338
15518140,49925
15518157,17034
15518197,17034
15518210,93922
15518211,41543
15518216,21640
15518222,22656
15518230,22656
15518234,112079
15518247,65990
15518250,22656
15518259,68727
15518267,41543
15518288,127863
15518301,22656
15518332,13302
15518370,56145
15518413,105672
15518422,61539
15518444,43796
15518486,73070
15518488,37213
15518494,105672
15518522,74118
15518547,47012
15518553,62024
15518559,5620
15518577,53069
15518578,48791
15518598,113938
15518608,19594
15518633,5620
15518648,83490
15518656,86643
15518672,83490
15518687,19594
15518702,67381
15518704,83490
15518719,82548
15518728,138601
15518731,82548
15518737,40521
15518738,106224
15518748,115145
15518766,43796
15518777,106224
15518783,55254
15518801,82548
15518822,138601
15518844,139985
15518848,16361
15518860,41071
15518874,22118
15518881,22656
15518930,22656
15518931,4454
15518972,419
15518980,61974
15518983,2701
15519001,122718
15519020,83805
15519021,100283
15519031,9822
15519044,91282
15519050,93647
15519055,105672
15519069,124257
15519077,100283
15519089,142746
15519099,4279
15519103,41071
15519120,102388
15519123,103154
15519125,33732
15519127,104891
15519137,5620
15519142,5620
15519143,419
15519145,28190
15519158,139985
15519159,6111
15519177,3501
15519178,17772
15519189,142746
15519194,46690
15519216,50552
15519221,113938
15519241,3501
15519245,70945
15519255,7748
15519258,112079
15519266,142746
15519268,21640
15519277,100478
15519279,139010
15519291,139010
15519303,2700
15519313,46942
15519315,67392
15519322,89766
15519325,4454
15519326,41071
15519331,87197
15519335,67392
15519339,23354
15519341,141200
15519343,112955
15519353,141200
15519370,65990
15492958,65990
15492968,29407
15492995,13302
15493011,893
15493019,57695
15493022,19068
15493028,94278
15493041,94278
15493044,18747
15493045,69178
15493051,45261
15493057,88896
15493059,65990
15493064,92760
15493082,122718
15493111,92760
15493127,122718
15493149,29407
15493151,44562
15493157,46690
15493180,46690
15493186,128384
15493211,101152
15493212,19746
15493221,122238
15493230,101152
15493239,29407
15493245,122718
15493275,19746
15493282,46690
15493288,61974
15493302,105451
15493309,38483
15493331,142637
15493347,20048
15493353,123632
15493363,50890
15493366,11480
15493373,115145
15493405,19068
15493438,23567
15493458,20984
15493460,142637
15493468,125816
15493473,7585
15493485,109937
15493494,29544
15493502,15088
15493508,80906
15493512,29407
15493536,51209
15493554,7507
15493564,19068
15493570,29407
15493572,142637
15493591,23354
15493592,128240
15493600,476
15493603,29407
15493610,20984
15493622,125816
15493626,6632
15493647,80906
15493673,100020
15493703,125816
15493711,20984
15493723,51428
15493743,1968
15493745,57695
15493746,9833
15493752,120497
15493760,29407
15493768,57695
15493776,133802
15493777,94278
15493799,46395
15493833,19068
15493853,142162
15493859,24762
15493878,73070
15493899,122005
15493906,49945
15493913,113962
15493925,17034
15493932,19068
15493971,19068
15493988,125816
15493993,112968
15494001,7585
15494002,61178
15494010,20984
15494028,108493
15494031,94278
15494032,115145
15494061,29407
15494098,75110
15494109,9833
15494117,123671
15494146,19068
15494204,20984
15494285,135566
15494287,19563
15494293,29353
15494296,117242
15494301,9833
15494308,85134
15494313,138882
15494338,11480
15494349,20862
15494351,5427
15494369,17034
15494379,125816
15494389,132438
15494422,46450
15494432,17516
15494433,17541
15494434,98422
15494437,6632
15494440,115145
15494446,61974
15494451,127863
15494467,14860
15494469,22656
15494473,77476
15494479,59527
15494519,16511
15494540,10527
15494567,69178
15494588,19068
15494609,19068
15494621,19068
15494642,93647
15494659,19068
15494664,124493
15494686,109374
15494718,61974
15494733,41619
15494738,14690
15494751,19068
15494762,44522
15494780,37213
15494794,69178
15494804,73070
15494805,142434
15507893,33796
15507899,16668
15507900,110426
15507909,93311
15507922,14357
15507923,104250
15507956,76337
15507960,23354
15507972,107510
15507985,140750
15507993,93311
15507995,44853
15507999,16668
15508002,89766
15508003,25450
15508008,107510
15508010,76337
15508023,140750
15508025,3737
15508030,107510
15508032,13855
15508050,33732
15508056,25450
15508057,23354
15508067,139010
15508070,76337
15508073,122139
15508076,99259
15508083,142446
15508087,76337
15508095,44089
15508097,44853
15508106,33732
15508136,40521
15508189,50776
15508212,16668
15508248,135786
15508252,135786
15508271,76337
15508279,50776
15508288,17300
15508295,118068
15508304,36565
15508308,118068
15508328,135786
15508401,17300
15508404,82548
15508421,81053
15508437,3782
15508450,9453
15508474,34397
15508487,82548
15508491,36565
15508524,50776
15508529,8384
15508555,104790
15508563,8384
15508567,123213
15508589,66945
15508602,582
15508620,6932
15508631,100754
15508641,5987
15508656,38206
15508666,113858
15508669,118068
15508678,38206
15508707,118068
15508767,582
15508800,140126
15508819,105264
15508882,38206
15508899,8384
15508911,22927
15508912,8384
15508919,128967
15508939,8384
15508962,128967
15508969,116908
15508970,21926
15509019,55948
15509020,125816
15509022,8384
15509037,5987
15509061,116908
15509065,22931
15509066,26226
15509072,55948
15509077,3312
15509085,44729
15509094,5694
15509099,729
15509101,131441
15509103,8384
15509113,3340
15509119,141172
15509125,69178
15509127,582
15509130,87189
15509131,8384
15509138,113938
15509139,76337
15509148,87189
15509151,60761
15509154,115102
15509160,53013
15509162,87189
15509173,33732
15509177,87189
15509182,100731
15509187,87189
15509194,8384
15509199,141172
15509201,54200
15509210,14591
15509216,69178
15509219,108913
15509222,4437
15509235,116908
15509238,68287
15509243,125981
15509246,87189
15509247,53897
15509255,19679
15509264,53013
15509281,36429
15509296,5921
15509308,17744
15509314,67566
15509318,105264
15509320,36429
15509358,11635
15509362,113938
15509371,16668
15509373,12711
15509374,14343
15509377,53013
15509393,41747
15509414,105861
15509440,36866
15509464,4668
15509466,582
15509469,19679
15509495,104223
15509498,91282
15509501,113938
15509529,21501
15509542,45375
15509548,17744
15509550,2363
15509564,107744
15509583,53013
15509587,113938
15509594,44732
15509599,107744
15509600,12711
15509602,32775
15509618,17123
15509620,3312
15509631,5921
15509635,116614
15509641,5921
15509661,116614
15509667,1228
15509671,75386
15509689,17123
15509694,104223
15509704,107744
15509719,30889
15509721,3333
15509724,65863
15509729,26980
15509741,116614
15509764,87189
15509769,107744
15523101,19594
15523110,93961
15523112,79125
15523135,86989
15523136,17034
15523144,5620
15523151,1228
15523155,5620
15523166,27107
15523182,1053
15523192,12166
15523193,1053
15523214,5620
15523215,131875
15523217,1053
15523221,57611
15523226,112968
15523230,110933
15523252,57611
15523263,63743
15523273,131875
15496765,83809
15496781,117242
15496788,111786
15496791,57695
15496802,46675
15496811,17034
15496817,116614
15496821,18706
15496833,93652
15496839,13302
15496863,3333
15496869,116614
15496893,2591
15496897,50776
15496911,68231
15496926,115145
15496934,116846
15496947,17034
15496957,113632
15496966,50468
15496985,34397
15497011,100297
15497030,29407
15497031,26483
15497056,3501
15497078,116614
15497084,39068
15497095,94278
15497103,83809
15497105,476
15497108,4834
15497110,67615
15497118,106435
15497121,105264
15497123,34537
15497124,62255
15497131,18706
15497142,9833
15497156,20580
15497177,113632
15497185,50552
15497219,82586
15497228,1968
15497239,971
15497241,84237
15497254,79379
15497271,17034
15497281,47984
15497291,29407
15497297,138772
15497314,94278
15497337,62255
15497365,17469
15497366,117700
15497377,113632
15497379,3333
15497399,17469
15497434,135786
15497435,130652
15497438,135786
15497490,17034
15497507,93311
15497549,82586
15497550,4830
15497552,12870
15497561,50776
15497567,52025
15497579,134967
15497603,77335
15497620,137350
15497632,115098
15497633,63825
15497636,38124
15497651,50957
15497681,50957
15497718,85661
15497723,77335
15497726,32771
15497740,14606
15497755,82586
15497768,15639
15497771,115098
15497783,11480
15497789,5987
15497817,97337
15497826,17034
15497827,9073
15497833,56315
15497838,104250
15497852,62353
15497854,42109
15497855,60761
15497875,115145
15497925,419
15497932,15410
15497946,93647
15497957,139985
15497990,12579
15498003,36305
15498011,82586
15498025,51209
15498030,9034
15498040,77335
15498042,45139
15498050,87698
15498059,2548
15498065,62623
15498069,135786
15498071,6309
15498073,22656
15498081,9034
15498083,8427
15498088,4192
15498089,125816
15498099,135683
15498108,122093
15498124,4192
15498126,138772
15498138,41655
15498155,11649
15498164,17279
15498192,63411
15498193,1972
15498199,102388
15498210,86643
15498219,17516
15498227,91612
15498240,93311
15498245,49293
15498266,138772
15498291,115193
15498299,86421
15498305,124119
15498307,3445
15498327,93647
15498349,124119
15498352,86643
15498359,111313
15498367,115145
15498373,1135
15498375,103167
15498376,128245
15498399,41655
15498425,12579
15498446,34397
15498455,103167
15498457,12579
15498464,93311
15498471,1135
15498489,128245
15498506,138383
15498579,41655
15498584,138772
15498590,7888
15511579,8331
15511583,93961
15511603,134730
15511622,49573
15511641,125816
15511644,93343
15511685,115145
15511698,582
15511705,26980
15511709,43906
15511722,91612
15511729,15168
15511763,128940
15511793,21981
15511799,69178
15511805,90801
15511808,136445
15511812,38065
15511822,122441
15511826,45582
15511856,21981
15511859,22364
15511864,57611
15511923,38065
15511934,85950
15511937,5291
15511962,124704
15511970,118228
15511986,124704
15511994,85950
15512005,90801
15512009,5620
15512010,125816
15512011,105672
15512016,62076
15512035,123451
15512037,21981
15512040,18243
15512043,21981
15512096,21981
15512103,85950
15512127,65990
15512133,23897
15512153,21981
15512161,21981
15512162,16800
15512190,123632
15512191,29639
15512195,23897
15512230,119114
15512237,93311
15512246,14113
15512255,12711
15512263,20713
15512283,73003
15512285,20713
15512318,5620
15512319,46871
15512325,20713
15512344,36565
15512345,130204
15512351,65863
15512356,9251
15512358,21981
15512374,22835
15512405,90801
15512406,582
15512433,104109
15512442,90527
15512455,128397
15512468,19679
15512480,24396
15512491,97337
15512503,62576
15512512,46450
15512516,7740
15512522,90527
15512525,124259
15512527,65863
15512542,90801
15512574,46450
15512602,68909
15512605,84955
15512643,15541
15512646,77067
15512675,10527
15512721,3153
15512734,34707
15512740,139985
15512762,10809
15512773,124259
15512776,126769
15512787,46871
15512803,18658
15512804,10661
15512805,18658
15512806,127257
15512847,65863
15512870,9314
15512871,8946
15512874,40521
15512890,114029
15512926,2486
15512945,90909
15512973,108207
15513003,79125
15513008,19679
15513010,79125
15513030,4161
15513081,135152
15513082,20938
15513083,131021
15513099,35434
15513101,135152
15513117,75033
15513129,8355
15513162,8078
15513184,124259
15513258,42610
15513287,2486
15513309,110426
15513358,109102
15513371,43534
15513379,7925
15513383,43534
15526595,36305
15526597,46690
15526598,14955
15526602,9360
15526616,48402
15526643,125085
15526654,14934
15526659,77567
15526681,139010
15526693,62576
15526695,103167
15526712,20713
15526753,139010
15526758,20713
15526773,134360
15526784,15168
15526785,36305
15526791,117095
15526792,4668
15526796,50102
15526818,50102
15526822,1344
15526828,118091
15526830,9475
15526837,62576
15526879,3041
15526885,36305
15526901,10947
15526916,11569
15526945,7894
15526947,14316
15526951,14316
15526955,11569
15526973,36687
15526977,23649
15526985,140719
15526999,11569
15527001,93961
15527003,88932
15527006,93961
15527007,11569
15527035,17017
15527054,3333
15527055,122904
15527067,141172
15527093,36305
15527098,4279
15527100,139667
15527113,109686
15527129,36305
15527132,87206
15527137,11569
15527151,76486
15527158,103167
15527160,79802
15527171,11569
15527175,36305
15527209,132528
15527216,100912
15527218,33258
15527230,68693
15498612,26226
15498633,39092
15498635,15416
15498637,12579
15498684,77335
15498689,101258
15498706,93647
15498713,8427
15498728,48782
15498746,16542
15498747,100297
15498749,15416
15498752,47086
15498803,128245
15498808,139499
15498817,15416
15498824,8427
15498847,2548
15498874,3043
15498888,3043
15498897,139499
15498905,4727
15498921,8427
15498938,25234
15498957,103167
15498965,78101
15498971,3333
15498989,13913
15499004,100297
15499009,71410
15499019,138772
15499022,139499
15499033,44732
15499042,124119
15499046,78101
15499050,19068
15499060,8427
15499063,57695
15499065,13302
15499071,23528
15499107,41065
15499112,96823
15499136,2548
15499145,53007
15499159,23528
15499192,48782
15499206,26226
15499207,115503
15499229,13913
15499279,12579
15499310,76674
15499314,12579
15499349,113329
15499352,50552
15499354,69178
15499361,139499
15499372,50552
15499386,103636
15499395,21925
15499403,100297
15499426,118846
15499434,40521
15499440,15541
15499454,77335
15499457,131068
15499468,84237
15499473,37482
15499479,139694
15499480,2548
15499500,22656
15499509,108493
15499515,93647
15499517,138772
15499563,91299
15499578,20335
15499593,77335
15499599,112079
15499613,82219
15499630,5577
15499636,36305
15499637,34397
15499638,40521
15499644,5577
15499656,55053
15499693,2486
15499695,67606
15499711,22656
15499730,18284
15499733,129565
15499735,110707
15499741,139694
15499759,5577
15499763,44089
15499768,15710
15499783,2486
15499813,49219
15499837,76263
15499839,73226
15499842,12579
15499851,5577
15499854,94278
15499866,50552
15499885,5577
15499893,50552
15499897,88839
15499898,33213
15499906,9475
15499916,99834
15499918,5577
15499921,135566
15499923,116472
15499934,5577
15499952,41956
15499964,7453
15499980,128245
15499987,41956
15499990,5620
15500018,82219
15500022,77335
15500029,3830
15500031,8427
15500041,73226
15500044,7918
15500062,30433
15500063,95195
15500064,107744
15500111,39715
15500113,115845
15500116,16548
15500118,95195
15500124,44309
15500134,102703
15500135,64475
15500140,26074
15500160,115845
15500171,11432
15500177,31025
15500186,91299
15500232,104891
15500241,70104
15500253,21679
15500258,73226
15500267,69178
15500269,67615
15500270,67392
15500283,34397
15500287,45916
15500323,104223
15500357,134967
15500358,15541
15500365,69178
15500376,88158
15500394,24950
15500412,24950
15500424,99923
15500425,106224
15500428,40645
15500430,43012
15500435,12579
15500438,38206
15500471,67982
15500472,138772
15500478,12579
15513418,30225
15513424,62576
15513454,85950
15513461,16007
15513468,30225
15513485,110426
15513515,30038
15513520,11569
15513536,61539
15513538,85950
15513541,103264
15513549,11569
15513555,33708
15513558,101005
15513562,54082
15513576,110426
15513579,85950
15513606,5861
15513613,17034
15513636,125816
15513658,17034
15513668,80353
15513674,80353
15513678,42971
15513691,110426
15513697,62653
15513714,79497
15513719,62653
15513720,11569
15513734,68105
15513740,68105
15513748,44256
15513753,62653
15513754,88896
15513769,82320
15513788,88896
15513791,110426
15513802,36565
15513806,61605
15513811,109937
15513872,85950
15513921,61164
15513932,85950
15513937,109618
15513973,65863
15513985,95265
15514001,101005
15514006,110426
15514008,54777
15514018,95265
15514032,118068
15514042,11569
15514047,118068
15514072,20713
15514088,9314
15514100,110426
15514104,1338
15514120,103302
15514147,62576
15514149,56524
15514153,119527
15514188,81053
15514204,142822
15514224,66945
15514226,119527
15514233,119527
15514237,110426
15514240,2972
15514248,1405
15514258,1405
15514261,119527
15514266,11683
15514271,139985
15514278,62576
15514291,40521
15514294,119527
15514304,62576
15514306,11569
15514315,142822
15514320,1405
15514340,893
15514341,1405
15514360,119527
15514372,81053
15514377,81053
15514384,119527
15514393,1405
15514395,56524
15514410,56524
15514423,119527
15514445,104458
15514455,119527
15514469,55944
15514473,48523
15514491,11569
15514508,115722
15514518,119527
15514543,126859
15514554,20713
15514557,90909
15514570,4279
15514619,5697
15514633,6236
15514643,14860
15514667,29407
15514671,84631
15514676,110426
15514691,126859
15514701,121097
15514704,44322
15514722,23354
15514724,119527
15514733,23354
15514762,49107
15514794,11225
15514808,110426
15514810,133900
15514858,133900
15514864,23354
15514882,4668
15514907,23354
15514910,65387
15514964,47961
15514966,24481
15514997,133900
15515004,53158
15515010,30461
15515024,23354
15515025,88896
15515033,23354
15515090,23354
15515092,501
15515101,11755
15515107,23354
15515111,134861
15515135,56998
15515142,23008
15515149,23354
15515218,95735
15515237,501
15515243,893
15515259,23354
